date,fire_count,frp_sum,pm25,aqi,wind_speed,wind_dir,temp,rain,alignment,transport_index,transport_lag1,stagnation
2018-09-06,7.0,55.39,49.44,137.0,6.420833333333333,275.67433445922876,28.041666666666668,7.900000000000001,0.6868021745097957,4.80761522156857,0.7542089917321293,0.13475575519371139
2018-09-07,3.0,3.0700000000000003,42.11,117.0,6.791666666666667,98.0388241675621,27.954166666666666,8.6,0.0,0.0,4.80761522156857,0.1283422459893048
2018-09-08,7.0,38.57,35.45,105.0,13.129166666666668,86.82713660072085,27.395833333333332,8.0,0.0,0.0,0.0,0.07077558242406369
2018-09-09,3.0,4.84,29.1,86.0,14.125,114.41822624006488,27.0,0.2,0.0,0.0,0.0,0.06611570247933884
2018-09-10,6.0,16.13,36.99,92.0,6.966666666666666,160.12314454198236,27.495833333333337,2.4,0.0,0.0,0.0,0.12552301255230128
2018-09-11,9.0,32.83,28.33,91.0,8.362499999999999,243.84186144949055,27.787499999999998,3.0,0.20013802190648294,1.8012421971583465,0.0,0.10680907877169561
2018-09-12,11.0,30.83,28.55,96.0,14.766666666666666,264.2382200819869,28.54583333333333,0.4,0.5290514710209085,5.819566181229994,1.8012421971583465,0.06342494714587739
2018-09-13,12.0,33.02,27.49,108.0,13.612499999999997,256.94614446729776,28.575,0.0,0.4170631989666584,5.0047583875999,5.819566181229994,0.06843455945252354
2018-09-14,20.0,59.26,31.38,113.0,9.429166666666667,263.9669353552536,27.84166666666667,0.0,0.525027643183424,10.50055286366848,5.0047583875999,0.09588493807431082
2018-09-15,41.0,167.62,37.48,126.0,8.625,270.670071797034,27.875,0.0,0.6207816971789204,25.452049584335736,10.50055286366848,0.1038961038961039
2018-09-16,11.0,41.7,43.09,124.0,9.0,281.5680721026467,28.029166666666665,0.0,0.7578069263044132,8.335876189348545,25.452049584335736,0.1
2018-09-17,15.0,92.45,55.86,135.0,7.8374999999999995,302.3128862345402,28.070833333333336,0.0,0.9397884227087108,14.096826340630662,8.335876189348545,0.11315417256011318
2018-09-18,19.0,75.69,54.94,154.0,8.858333333333333,308.4348579751296,27.64166666666667,0.0,0.970875705482397,18.446638404165544,14.096826340630662,0.1014370245139476
2018-09-19,30.0,149.4,58.63,157.0,8.754166666666666,317.81005229834494,27.716666666666665,0.0,0.9969354118191192,29.908062354573573,18.446638404165544,0.10252029047415634
2018-09-20,73.0,367.55,73.3,173.0,5.375,45.59693079443963,28.4375,0.0,0.11666900998581507,8.5168377289645,29.908062354573573,0.1568627450980392
2018-09-21,81.0,371.28000000000003,46.73,155.0,13.237499999999999,97.61176985119187,27.212500000000002,6.199999999999999,0.0,0.0,8.5168377289645,0.07023705004389816
2018-09-22,8.0,50.75,24.29,76.0,17.145833333333332,91.12089961608518,24.933333333333334,50.60000000000001,0.0,0.0,0.0,0.055109070034443174
